stat,range
3265,2922.0111403497654
3266,2922.5036988163647
3267,2922.996256116382
3268,2923.4888122564935
3269,2923.9813672433675
3270,2924.473921083665
3271,2924.9664737840417
3272,2925.459025351144
3273,2925.9515757916115
3274,2926.4441251120775
3275,2926.936673319167
3276,2927.429220419497
3277,2927.921766419681
3278,2928.4143113263203
3279,2928.906855146014
3280,2929.3993978853505
3281,2929.891939550913
3282,2930.3844801492746
3283,2930.877019687006
3284,2931.3695581706675
3285,2931.8620956068125
3286,2932.354632001988
3287,2932.847167362735
3288,2933.339701695585
3289,2933.8322350070634
3290,2934.3247673036894
3291,2934.8172985919746
3292,2935.309828878423
3293,2935.8023581695325
3294,2936.2948864717932
3295,2936.7874137916883
3296,2937.2799401356947
3297,2937.7724655102816
3298,2938.264989921911
3299,2938.7575133770392
3300,2939.250035882114
3301,2939.7425574435765
3302,2940.235078067862
3303,2940.7275977613976
3304,2941.2201165306046
3305,2941.712634381896
3306,2942.2051513216784
3307,2942.697667356353
3308,2943.190182492311
3309,2943.68269673594
3310,2944.175210093619
3311,2944.6677225717194
3312,2945.1602341766074
3313,2945.6527449146415
3314,2946.1452547921735
3315,2946.6377638155486
3316,2947.130271991104
3317,2947.622779325172
3318,2948.115285824076
3319,2948.6077914941343
3320,2949.1002963416586
3321,2949.592800372951
3322,2950.0853035943096
3323,2950.5778060120256
3324,2951.070307632382
3325,2951.5628084616565
3326,2952.0553085061188
3327,2952.5478077720322
3328,2953.0403062656537
3329,2953.5328039932338
3330,2954.025300961015
3331,2954.517797175235
3332,2955.0102926421227
3333,2955.502787367902
3334,2955.9952813587893
3335,2956.4877746209954
3336,2956.9802671607217
3337,2957.472758984166
3338,2957.965250097518
3339,2958.4577405069613
3340,2958.9502302186725
3341,2959.4427192388207
3342,2959.935207573571
3343,2960.4276952290793
3344,2960.920182211495
3345,2961.4126685269634
3346,2961.905154181621
3347,2962.397639181598
3348,2962.8901235330195
3349,2963.382607242001
3350,2963.875090314655
3351,2964.3675727570853
3352,2964.8600545753893
3353,2965.3525357756585
3354,2965.845016363978
3355,2966.3374963464266
3356,2966.8299757290742
3357,2967.3224545179874
3358,2967.8149327192245
3359,2968.3074103388385
3360,2968.7998873828756
3361,2969.292363857374
3362,2969.7848397683665
3363,2970.2773151218803
3364,2970.7697899239356
3365,2971.262264180546
3366,2971.7547378977183
3367,2972.2472110814538
3368,2972.739683737747
3369,2973.2321558725853
3370,2973.724627491951
3371,2974.2170986018195
3372,2974.709569208159
3373,2975.2020393169323
3374,2975.6945089340966
3375,2976.1869780656
3376,2976.6794467173877
3377,2977.1719148953957
3378,2977.6643826055556
3379,2978.1568498537918
3380,2978.6493166460223
3381,2979.1417829881593
3382,2979.6342488861087
3383,2980.126714345769
3384,2980.619179373034
3385,2981.1116439737907
3386,2981.6041081539197
3387,2982.0965719192945
3388,2982.5890352757847
3389,2983.081498229251
3390,2983.573960785549
3391,2984.0664229505287
3392,2984.5588847300337
3393,2985.0513461298992
3394,2985.543807155958
3395,2986.0362678140345
3396,2986.5287281099463
3397,2987.0211880495053
3398,2987.5136476385187
3399,2988.0061068827863
3400,2988.4985657881016
3401,2988.9910243602526
3402,2989.48348260502
3403,2989.9759405281798
3404,2990.4683981355015
3405,2990.960855432748
3406,2991.453312425676
3407,2991.945769120037
3408,2992.4382255215755
3409,2992.930681636031
3410,2993.423137469135
3411,2993.915593026615
3412,2994.4080483141915
3413,2994.9005033375793
3414,2995.392958102487
3415,2995.8854126146166
3416,2996.3778668796635
3417,2996.8703209033197
3418,2997.36277469127
3419,2997.8552282491905
3420,2998.3476815827557
3421,2998.8401346976316
3422,2999.3325875994774
3423,2999.825040293949
3424,3000.317492786694
3425,3000.809945083355
3426,3001.3023971895686
3427,3001.7948491109655
3428,3002.287300853171
3429,3002.779752421803
3430,3003.2722038224742
3431,3003.7646550607915
3432,3004.2571061423564
3433,3004.7495570727638
3434,3005.2420078576024
3435,3005.7344585024557
3436,3006.2269090129016
3437,3006.7193593945112
3438,3007.2118096528498
3439,3007.7042597934774
3440,3008.1967098219484
3441,3008.6891597438103
3442,3009.181609564605
3443,3009.67405928987
3444,3010.166508925135
3445,3010.658958475926
3446,3011.15140794776
3447,3011.643857346152
3448,3012.136306676608
3449,3012.6287559446296
3450,3013.121205155714
3451,3013.61365431535
3452,3014.106103429022
3453,3014.5985525022083
3454,3015.091001540382
3455,3015.58345054901
3456,3016.075899533554
3457,3016.568348499469
3458,3017.0607974522045
3459,3017.553246397204
3460,3018.0456953399075
3461,3018.538144285747
3462,3019.0305932401484
3463,3019.5230422085338
3464,3020.015491196319
3465,3020.5079402089136
3466,3021.000389251721
3467,3021.4928383301412
3468,3021.9852874495664
3469,3022.477736615383
3470,3022.970185832974
3471,3023.462635107715
3472,3023.9550844449755
3473,3024.4475338501206
3474,3024.93998332851
3475,3025.4324328854964
3476,3025.9248825264285
3477,3026.417332256648
3478,3026.9097820814914
3479,3027.40223200629
3480,3027.894682036369
3481,3028.38713217705
3482,3028.879582433645
3483,3029.3720328114637
3484,3029.86448331581
3485,3030.3569339519813
3486,3030.84938472527
3487,3031.3418356409625
3488,3031.83428670434
3489,3032.326737920678
3490,3032.8191892952473
3491,3033.3116408333117
3492,3033.8040925401315
3493,3034.2965444209585
3494,3034.788996481043
3495,3035.281448725626
3496,3035.773901159946
3497,3036.266353789234
3498,3036.7588066187163
3499,3037.2512596536135
3500,3037.7437128991423
3501,3038.236166360512
3502,3038.7286200429267
3503,3039.2210739515863
3504,3039.713528091683
3505,3040.205982468407
3506,3040.69843708694
3507,3041.190891952461
3508,3041.68334707014
3509,3042.1758024451447
3510,3042.6682580826373
3511,3043.160713987773
3512,3043.653170165702
3513,3044.1456266215696
3514,3044.6380833605176
3515,3045.1305403876786
3516,3045.622997708182
3517,3046.115455327153
3518,3046.607913249709
3519,3047.1003714809626
3520,3047.5928300260234
3521,3048.0852888899944
3522,3048.57774807797
3523,3049.0702075950453
3524,3049.5626674463056
3525,3050.055127636833
3526,3050.547588171703
3527,3051.040049055987
3528,3051.5325102947504
3529,3052.0249718930545
3530,3052.517433855953
3531,3053.0098961884974
3532,3053.502358895732
3533,3053.994821982695
3534,3054.487285454422
3535,3054.9797493159413
3536,3055.4722135722777
3537,3055.9646782284485
3538,3056.457143289468
3539,3056.949608760344
3540,3057.4420746460796
3541,3057.934540951673
3542,3058.4270076821167
3543,3058.919474842397
3544,3059.411942437498
3545,3059.904410472397
3546,3060.396878952064
3547,3060.889347881468
3548,3061.3818172655697
3549,3061.8742871093255
3550,3062.3667574176875
3551,3062.8592281956016
3552,3063.3516994480105
3553,3063.8441711798487
3554,3064.3366433960473
3555,3064.829116101533
3556,3065.321589301228
3557,3065.8140630000453
3558,3066.3065372028964
3559,3066.799011914688
3560,3067.2914871403204
3561,3067.783962884688
3562,3068.276439152683
3563,3068.7689159491892
3564,3069.2613932790887
3565,3069.753871147255
3566,3070.24634955856
3567,3070.7388285178677
3568,3071.231308030039
3569,3071.7237880999296
3570,3072.2162687323894
3571,3072.7087499322633
3572,3073.201231704392
3573,3073.6937140536106
3574,3074.18619698475
3575,3074.6786805026345
3576,3075.1711646120857
3577,3075.6636493179185
3578,3076.1561346249423
3579,3076.648620537964
3580,3077.1411070617833
3581,3077.6335942011965
3582,3078.1260819609947
3583,3078.6185703459614
3584,3079.1110593608796
3585,3079.603549010525
3586,3080.0960392996676
3587,3080.588530233074
3588,3081.0810218155057
3589,3081.573514051718
3590,3082.066006946464
3591,3082.558500504489
3592,3083.050994730535
3593,3083.543489629338
3594,3084.0359852056317
3595,3084.528481464142
3596,3085.020978409591
3597,3085.5134760466967
3598,3086.0059743801717
3599,3086.498473414722
3600,3086.9909731550524
3601,3087.48347360586
3602,3087.975974771839
3603,3088.4684766576765
3604,3088.9609792680567
3605,3089.4534826076588
3606,3089.9459866811553
3607,3090.438491493217
3608,3090.9309970485083
3609,3091.4235033516884
3610,3091.9160104074117
3611,3092.4085182203285
3612,3092.9010267950853
3613,3093.393536136321
3614,3093.886046248673
3615,3094.3785571367707
3616,3094.871068805242
3617,3095.3635812587077
3618,3095.8560945017853
3619,3096.348608539086
3620,3096.8411233752176
3621,3097.3336390147833
3622,3097.8261554623814
3623,3098.3186727226043
3624,3098.8111908000405
3625,3099.3037096992753
3626,3099.7962294248864
3627,3100.2887499814497
3628,3100.781271373534
3629,3101.2737936057047
3630,3101.7663166825237
3631,3102.2588406085447
3632,3102.751365388321
3633,3103.243891026399
3634,3103.736417527319
3635,3104.2289448956194
3636,3104.721473135834
3637,3105.214002252489
3638,3105.706532250109
3639,3106.1990631332123
3640,3106.6915949063136
3641,3107.184127573922
3642,3107.6766611405437
3643,3108.169195610678
3644,3108.661730988821
3645,3109.154267279464
3646,3109.6468044870935
3647,3110.1393426161926
3648,3110.631881671238
3649,3111.124421656703
3650,3111.6169625770553
3651,3112.1095044367603
3652,3112.6020472402756
3653,3113.094590992058
3654,3113.587135696556
3655,3114.0796813582165
3656,3114.57222798148
3657,3115.0647755707846
3658,3115.55732413056
3659,3116.0498736652366
3660,3116.5424241792357
3661,3117.034975676977
3662,3117.5275281628747
3663,3118.0200816413376
3664,3118.512636116772
3665,3119.005191593578
3666,3119.4977480761513
3667,3119.990305568885
3668,3120.4828640761666
3669,3120.9754236023773
3670,3121.4679841518982
3671,3121.9605457291
3672,3122.453108338355
3673,3122.9456719840277
3674,3123.438236670478
3675,3123.9308024020634
3676,3124.4233691831337
3677,3124.9159370180387
3678,3125.4085059111203
3679,3125.901075866717
3680,3126.3936468891634
3681,3126.886218982789
3682,3127.3787921519206
3683,3127.871366400877
3684,3128.363941733977
3685,3128.8565181555314
3686,3129.3490956698483
3687,3129.841674281233
3688,3130.334253993982
3689,3130.8268348123925
3690,3131.3194167407537
3691,3131.8119997833523
3692,3132.304583944471
3693,3132.7971692283854
3694,3133.28975563937
3695,3133.7823431816932
3696,3134.2749318596198
3697,3134.7675216774105
3698,3135.26011263932
3699,3135.7527047496005
3700,3136.2452980124995
3701,3136.73789243226
3702,3137.23048801312
3703,3137.7230847593155
3704,3138.215682675075
3705,3138.708281764626
3706,3139.2008820321885
3707,3139.6934834819804
3708,3140.1860861182154
3709,3140.678689945102
3710,3141.171294966845
3711,3141.663901187644
3712,3142.1565086116957
3713,3142.649117243192
3714,3143.1417270863208
3715,3143.6343381452652
3716,3144.126950424204
3717,3144.619563927313
3718,3145.112178658763
3719,3145.604794622719
3720,3146.0974118233453
3721,3146.590030264799
3722,3147.082649951234
3723,3147.5752708868017
3724,3148.0678930756453
3725,3148.560516521908
3726,3149.0531412297264
3727,3149.5457672032335
3728,3150.038394446559
3729,3150.5310229638267
3730,3151.023652759158
3731,3151.516283836668
3732,3152.0089162004715
3733,3152.5015498546745
3734,3152.9941848033814
3735,3153.486821050693
3736,3153.979458600705
3737,3154.4720974575084
3738,3154.9647376251914
3739,3155.4573791078365
3740,3155.9500219095244
3741,3156.4426660343297
3742,3156.935311486323
3743,3157.427958269572
3744,3157.92060638814
3745,3158.4132558460856
3746,3158.9059066474633
3747,3159.3985587963234
3748,3159.891212296714
3749,3160.383867152677
3750,3160.87652336825
3751,3161.369180947469
3752,3161.8618398943636
3753,3162.3545002129613
3754,3162.8471619072825
3755,3163.3398249813467
3756,3163.832489439168
3757,3164.325155284758
3758,3164.817822522121
3759,3165.3104911552596
3760,3165.8031611881725
3761,3166.295832624853
3762,3166.7885054692933
3763,3167.281179725478
3764,3167.77385539739
3765,3168.2665324890067
3766,3168.759211004302
3767,3169.251890947248
3768,3169.7445723218098
3769,3170.2372551319495
3770,3170.7299393816256
3771,3171.222625074793
3772,3171.715312215401
3773,3172.208000807397
3774,3172.7006908547237
3775,3173.1933823613185
3776,3173.686075331117
3777,3174.1787697680493
3778,3174.671465676043
3779,3175.16416305902
3780,3175.6568619209
3781,3176.1495622655966
3782,3176.6422640970222
3783,3177.1349674190838
3784,3177.627672235684
3785,3178.1203785507223
3786,3178.613086368094
3787,3179.105795691691
3788,3179.5985065254017
3789,3180.0912188731086
3790,3180.583932738692
3791,3181.076648126028
3792,3181.5693650389885
3793,3182.0620834814426
3794,3182.5548034572544
3795,3183.0475249702836
3796,3183.5402480243874
3797,3184.0329726234195
3798,3184.525698771228
3799,3185.0184264716577
3800,3185.5111557285513
3801,3186.0038865457454
3802,3186.496618927074
3803,3186.989352876367
3804,3187.48208839745
3805,3187.9748254941455
3806,3188.4675641702715
3807,3188.9603044296437
3808,3189.4530462760717
3809,3189.945789713363
3810,3190.4385347453203
3811,3190.931281375745
3812,3191.424029608431
3813,3191.9167794471696
3814,3192.409530895751
3815,3192.9022839579575
3816,3193.3950386375705
3817,3193.887794938367
3818,3194.38055286412
3819,3194.8733124185987
3820,3195.366073605568
3821,3195.8588364287907
3822,3196.3516008920237
3823,3196.844366999022
3824,3197.3371347535362
3825,3197.8299041593136
3826,3198.3226752200962
3827,3198.815447939624
3828,3199.308222321632
3829,3199.8009983698535
3830,3200.2937760880154
3831,3200.7865554798427
3832,3201.279336549057
3833,3201.7721192993745
3834,3202.264903734509
3835,3202.75768985817
3836,3203.2504776740643
3837,3203.7432671858933
3838,3204.236058397357
3839,3204.7288513121493
3840,3205.2216459339616
3841,3205.7144422664824
3842,3206.2072403133952
3843,3206.7000400783804
3844,3207.192841565116
3845,3207.6856447772725
3846,3208.1784497185217
3847,3208.6712563925284
3848,3209.1640648029556
3849,3209.656874953461
3850,3210.1496868476997
3851,3210.6425004893226
3852,3211.1353158819784
3853,3211.6281330293114
3854,3212.1209519349604
3855,3212.6137726025636
3856,3213.1065950357533
3857,3213.599419238161
3858,3214.0922452134105
3859,3214.585072965126
3860,3215.077902496925
3861,3215.570733812424
3862,3216.063566915234
3863,3216.556401808963
3864,3217.0492384972167
3865,3217.542076983595
3866,3218.034917271695
3867,3218.527759365112
3868,3219.020603267435
3869,3219.513448982252
3870,3220.006296513145
3871,3220.499145863695
3872,3220.9919970374776
3873,3221.484850038065
3874,3221.9777048690266
3875,3222.4705615339276
3876,3222.9634200363307
3877,3223.4562803797935
3878,3223.949142567872
3879,3224.4420066041175
3880,3224.9348724920774
3881,3225.427740235297
3882,3225.9206098373165
3883,3226.4134813016735
3884,3226.906354631903
3885,3227.399229831534
3886,3227.892106904094
3887,3228.3849858531066
3888,3228.877866682092
3889,3229.3707493945667
3890,3229.863633994045
3891,3230.356520484034
3892,3230.849408868042
3893,3231.3422991495704
3894,3231.8351913321194
3895,3232.3280854191844
3896,3232.820981414258
3897,3233.3138793208286
3898,3233.806779142382
3899,3234.2996808824014
3900,3234.7925845443638
3901,3235.2854901317446
3902,3235.7783976480164
3903,3236.271307096647
3904,3236.7642184811016
3905,3237.257131804841
3906,3237.7500470713235
3907,3238.2429642840048
3908,3238.7358834463357
3909,3239.228804561764
3910,3239.7217276337337
3911,3240.214652665687
3912,3240.7075796610607
3913,3241.2005086232894
3914,3241.693439555804
3915,3242.186372462033
3916,3242.6793073453996
3917,3243.1722442093255
3918,3243.665183057227
3919,3244.1581238925196
3920,3244.651066718613
3921,3245.1440115389146
3922,3245.63695835683
3923,3246.1299071757576
3924,3246.6228579990975
3925,3247.115810830241
3926,3247.6087656725813
3927,3248.101722529504
3928,3248.5946814043937
3929,3249.087642300631
3930,3249.5806052215935
3931,3250.073570170656
3932,3250.566537151188
3933,3251.0595061665576
3934,3251.5524772201293
3935,3252.0454503152637
3936,3252.538425455318
3937,3253.0314026436467
3938,3253.524381883601
3939,3254.0173631785283
3940,3254.5103465317743
3941,3255.0033319466775
3942,3255.496319426578
3943,3255.98930897481
3944,3256.4823005947032
3945,3256.975294289588
3946,3257.468290062787
3947,3257.961287917624
3948,3258.4542878574157
3949,3258.947289885477
3950,3259.4402940051204
3951,3259.933300219654
3952,3260.4263085323832
3953,3260.919318946611
3954,3261.4123314656345
3955,3261.9053460927503
3956,3262.39836283125
3957,3262.8913816844242
3958,3263.384402655557
3959,3263.8774257479326
3960,3264.37045096483
3961,3264.8634783095254
3962,3265.356507785291
3963,3265.8495393953976
3964,3266.342573143112
3965,3266.835609031697
3966,3267.328647064414
3967,3267.821687244518
3968,3268.3147295752656
